3.24022e-06,0.00970839,240,15
3.72743e-06,0.0083043,220,15
4.08835e-06,0.00750034,200,15
4.32732e-06,0.00704289,180,15
4.45816e-06,0.00680536,160,15
4.49199e-06,0.00672812,140,15
4.43192e-06,0.00679311,120,15
4.2716e-06,0.00701662,100,15
3.99636e-06,0.00745568,80,15
3.58846e-06,0.00823165,60,15
3.04002e-06,0.0095845,40,15
2.4083e-06,0.0119963,20,15
